book_url,review_id,reviewer,reviewer_url,rating,created_at,review_text,spoiler_label
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.PDHLcE1PCRYMoUSK2cNm5Q,Balqis Abdillah,https://www.goodreads.com/user/show/147102156-balqis-abdillah,5,1718255329038.0,"💢Judul Buku : Second Sister Penulis : Chan Ho-Kei Penerbit : PT GRAMEDIA PUSTAKA UTAMA 632 halaman Baca di @perpusnas.co.id Bagaimana jadinya ketika seorang kakak membalaskan kematian adiknya yang tiba2 bunuh diri? 💢Buku ini menceritakan seorang kakak bernama Nga yee yang mau balas dendam atas kematian adiknya siu man. Siu Man bunuh diri dengan melompat dari lantai 20 apartemennya. Diketahui adiknya akhir2 ini di bully oleh teman2nya dan juga diinternet. Sebelum meninghal, Adiknya menjadi korban pelecehan di angkutan umum dan melaporkan pelaku tsb ke polisi, tetapi penulis blog tersebut mengatakan bahwa siu man, menuduh orang yang tidak bersalah dan mengatakan hal-hal buruk tentang siu man, membuat siu man memutuskan untuk mengakhiri hidupnya. Berkat kenalan dari teman kantor kakaknya yang bernama wendy. Nga yee meminta bantuan pada Detektif Mr. Mok, tetapi Mr Mok ini tidak bisa menindak lanjuti kasus siu man untuk mengetahui siapa penulis blog itu. Ia pun mengarahkan Nga Yee untuk menemui Mr N. Disinilah perjalanan identifikasi pelaku dimulai, yang ternyata pelakunya adalah salah satu dari teman sekelas Siu Man. Bagaimana akhir dari penyelidikan ini? Apakah Nga yee berhasil mengungkap pelaku pembullyan adiknya? Lantas balas dendam seperti apa yang dilakukan kakaknya terhadap si pelaku? 💢Novel ini menarik sekali, dengan tebal 600 halaman dan terdiri dari 10 bab, mengulik tuntas kasus ini dengan canggih. Mr N ternyata bukan orang biasa ia peretas tingkat internasional. Saat membaca aku terkagum2 sama gaya penyelidikan Mr N yang diluar nalar ya, tapi bisa dicerna dengan logika. Tentunya novel ini mengandung plot twist yang membuat pembaca cukup tercengang saat mendekati ending cerita. Novel ini layak mendapatkan ⭐️ 5 dari aku. Kalau menurut kalian gimana? Komen dibawah ya #bookreview #reviewbuku #secondsister #oneweekonebook #OWOBmembaca2024",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.QfpfVSWnr7cFtdFOFH0w4g,Vindaa,https://www.goodreads.com/user/show/45658724-vindaa,4,1755523861945.0,"“𝙆𝙖𝙪 𝙝𝙖𝙣𝙮𝙖 𝙥𝙚𝙧𝙡𝙪 𝙢𝙚𝙣𝙘𝙖𝙧𝙞 𝙧𝙖𝙣𝙩𝙖𝙞 𝙥𝙖𝙡𝙞𝙣𝙜 𝙡𝙚𝙢𝙖𝙝 𝙪𝙣𝙩𝙪𝙠 𝙢𝙚𝙣𝙜𝙝𝙖𝙣𝙩𝙖𝙢 𝙨𝙚𝙡𝙪𝙧𝙪𝙝 𝙧𝙖𝙣𝙩𝙖𝙞.” – 𝙝𝙡𝙢. 145 Kalimat ini menggambarkan betapa brutalnya dunia maya dan betapa ringkihnya satu kehidupan bisa dihancurkan lewat satu celah kecil. Inilah jantung dari Second Sister, sebuah novel thriller psikologis yang intens, cerdas, dan sangat relevan dengan kehidupan digital kita hari ini. Buku ini berkisah tentang Nga-Yee, seorang kakak yang hancur setelah adiknya, Siu-Man, bunuh diri karena cyberbullying. Namun, alih-alih larut dalam duka, Nga-Yee memilih untuk mencari kebenaran. Di sinilah ia bertemu N, seorang hacker jenius yang misterius, sinis, dan tidak mudah ditebak. Kolaborasi ini membawa kita menyusuri labirin penuh teka-teki, manipulasi digital, dan ketegangan yang terus meningkat halaman demi halaman. Aku suka bagaimana N yang dingin dan nyentrik ini begitu detail, jeli, tajam dan cerdas banget saat ngerjain kasus. Apalagi pas tahu gimana tulusnya dia dibalik sikapnya yang kesannya kasar, padahal baik bangeettt. Terlebih saat di akhir tahu siapa dia sebenarnya, aaakk keren sekaliiii. Meski bukan cerita romansa, dan ga ada romansanya sama sekali malah, tapi aku suka dinamika antara N dan Nga-Yee 🫶🏻 Sedari awal baca buku ini sudah disuguhkan gong yang bikin aku menebak-nebak pelaku sebenarnya. Ternyata, dugaanku salah besar ! Benar-benar, plot-nya se edun itu, bahkan bisa dibilang plot twist-nya berlapis lapis. Kerennya, Chan Ho Kei bisa menyampaikannya dg begitu rapi dan tidak berbelit-belit. Isu sosial yang dibahas di buku ini juga banyaak, diantaranya ; cyberbullying, tekanan hidup remaja, sistem hukum yang tumpul, hingga relasi kekuasaan di dunia digital. Semua itu dibalut dalam cerita penuh ketegangan dan disampaikan dengan gaya yang elegan tapi menghantam, cerdas dan emosional.",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.iaffi4tO0JSZIWKybPqLDQ,Self.,https://www.goodreads.com/user/show/117751356-self,5,1644976913029.0,"⬇️ Novel ini menceritakan tentang Nga-Yee yang berusaha mati-matian mencari kebenaran terkait kematian Siu-Man adiknya yang lompat dari jendela apartemen mereka lantai 22. ⬆️ Jujur aku tertarik baca buku ini karena genre thriller dan cyber investigation-nya. Dan yah sesuai ekspektasi ku penyelidikannya sangat keren. 👨‍💻 Keunggulan novel ini ada pada narasinya, cara penulis dan penejemahnya menyusun narasinya sangat rapi dan epic. Dengan halaman 600-an aku tidak bosan sama sekali. Aku selesai membacanya tidak sampai dua hari - yeahh, aku segabut itu dan lagi libur semester jadi nggak ngapa-ngapain. 👨‍💻 Plotnya berapa lapis? Ratusannn.. Yahh, cukuplah untuk mempermainkan perasaan pembaca:). Aku sampai sekarang juga bingung bagian Christopher Song kok bisaa... Sepertinya aku ngeskip beberapa part atau otakku aja yang lemot:). 👨‍💻 Tokoh N, si jenius IT yang bermulut tajam, peretas ilegal yang turun tangan seolah-olah mengatakan kepadaku ""selamat datang di dunia Cybercrime yang mengerikan"". Yakk idolaku dari karakter fiksi pun bertambah, karakternya meninggalkan kesan yang mendalam, huft. 👨‍💻 Nga-Yee, wanita sederhana yang naif, polos, dan kata si N, primitif 🙄. Kedua tokoh ini walau sering berantem, ada beberapa interaksi mereka, mungkin nggak lebih dari dua yang bikin gemes sendiri, gini nih kalau kebanyakan baca romance:) 👨‍💻 Insight yang aku dapat dari novel ini banyak banget, selain full experience cybercrime, buku ini mengingatkan untuk lebih menjaga privasi, lebih bijak dalam mengetikkan jari, lebih peduli dan mengenal baik keluarga, juga mengingatkan bahwa kejahatan di tempat umum itu nyata & mengerikan. 👨‍💻 Overall, novel ini recommended untukmu yg suka thriller, misteri + cybercrime",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.W38ufLufyMYs5v3m3zOpAw,Anugerah Bagus,https://www.goodreads.com/user/show/162802238-anugerah-bagus,5,1677817162134.0,"Second Sister Buku ini agak susah dipinjam di Ipusnas karena yang mengantre banyaknya bukan main. setelah berbulan-bulan akhirnya dapat juga. Buku ini bercerita tentang seorang kakak, Ngayee yang mengetahui adik peruempuannya telah bunuh diri dengan melompat dari apartemen. Dalam waktu singkat Nga-Yee kehilangan segalanya. Ayahnya meninggal dalam sebuah kecelakaan industri, ibunya meninggal karena kanker dan kini keluarga Ngayee satu-satunya pun meninggal dunia. Namun Nga-Yee tak bisa tinggal diam dengan tragedi yang menimpa adiknya. Sebelum ditemukan tewas bunuh diri, adiknya, Siu-Man adalah seorang korban pelecehan seksual. Hari-harinya tak lagi sama setelah menjadi korban. Meski pelakunya sudah ditangkap, tapi hari-hari yang dipenuhi mimpi buruk masih menghantui kehidupan Siu-Man. Ada hal-hal yang disembunyikannya dan ada ha lain yang tak ia utarakan. Hal inilah yang kemudian ingin dicari tahu oleh Nga-Yee. Ia menginginkan keadilan untuk adiknya. Nga-Yee pun akhirnya meminta bantuan seorang peretas yang dikenal sebagai N untuk menyelidiki kasus kematian adiknya. Berbeda dengan buku yang lain buku ini mengedepankan penyelidikan IT dan peretasan yang dilakukan oleh N. Didalamnya akan di bahas tentang internet, server, dan istilah-istilah peretasan lain dengan mudah dipahami walau oleh orang yang kurang paham tentang teknologi informasi. Pelaku akan terungkap dibagian ditengah buku, namun bukan itu pertunjukan utamanya. minusnya mungkin ada bebrapa bahasa inggris yang familier malah diterjemahkan ke bahasa indonesia yang tidak familier. Seperti luring, tetikus, moron, peladen,renjana, cakram keras dsb. Walaupun tau artinya tapi karena tida terbiasa menggunakan kata2 itu jadi rasanya aneh",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.F52AjWomolk__fp9BFR-Iw,Meta Morfillah,https://www.goodreads.com/user/show/3515571-meta-morfillah,5,1693122456334.0,"Judul: Putri kedua Penulis: Chan Ho Kei Penerbit: @bukugpu Dimensi: 632 hlm, 20 cm, cetakan pertama 2021 ISBN: 9786020646572 Nga Yee tidak percaya adiknya, Siu Man bunuh diri. Demi mengungkap kebenaran, ia merelakan semua tabungannya untuk menyewa detektif yang akan mengungkap penyebab kematian adiknya. Kebulatan tekadnya membuat ia dipertemukan dengan N. Seorang jenius komputer yang juga menjual jasa detektif, namun tidak sembarangan. Ia tidak menerima sembarang kasus. Dalam perjalanannya, Nga Yee dikejutkan oleh banyak hal yang tak ia ketahui tentang adiknya dan internet. Betapa ia tertinggal dalam arus cepat informasi zaman now. N sendiri memiliki metode kerja dan rahasia yang unik. Hingga ia menemukan siapa pembunuh adiknya. Akankah ia melakukan apa yang dilakukan sang pembunuh terhadap adiknya? Awalnya gak yakin, baca novel karya penulis dari Cina. Soalnya kebayang kayak film² cina yang kadang kurang smooth konfliknya. Tapi, baca-baca reviewnya, penulis menang shoji shimada award. Wah, salah satu penulis jepang yang karyanya kusuka. Jadi ikutilah #novel ini. Ternyata memang keren! Bahkan di dalamnya sempat mereview #buku keigo higashino yang berjudul kesetiaan Mr. X. Nambah bayangan juga akan deskripsi Taiwan dan budaya masyarakatnya di sana. Membayangkan andai diadaptasi ke film, seru kayak detektif L cuma ditambah ala sherlock yang suka menyamar, plus kecanggihan teknologi. Gak terasa untuk 600an halaman. Hanya di ending, agaj ngambang dan dibuat berharap bahwa N ada rasa sama kliennya. Juga penasaran andai ada kisah tentang Satoshi Inoue. Saya apresiasi 5 dari 5 bintang. Meta morfillah #1hari1tulisan #reviewbuku #resensibuku #bacabuku #chanhokei #fiksi #putrikedua #secondsister",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.UVjB70CDtFeoBvdEFjzCFg,Karina,https://www.goodreads.com/user/show/70375528-karina,5,1723710281764.0,"Second Sister Karena masih terngiang2 dengan bukunya uketsu yg telah membangkitkan kembali semangat membaca yg beberapa waktu lalu padam.. Kebiasaan mengetik hal2 yg lg addicted di berbagai platform membuatnya me-synchronize hal yg sedang sy gemari,, munculah video singkat seseorang dengan sgt antusias mengatakan bahwa second sister ini buku yang amat sgt bagus dengan plot twist yg tak terduga walau cukup tebal tapi dia page turner.. Sekeren itu kah?? . Langsung gercep buka google playbook dan baca sample gratis ebooknya, ternyata narasinya sangat menarik tanpa pikir panjang buku ini segera hadir dalam genggaman... . Pembukaan cerita yang sedih...memprihatinkan.. Bagaimana tidak? Sudah dalam keadaan ekonomi yg lemah, kehilangan ayah akibat kecelakaan kerja dan kehilangan seorang ibu yg meninggal hanya 1 bulan setelah tervonis penyakit serius.. Ngayee harus kehilangan adik satu2nya dengan cara yang sangat mencabik2 jiwanya ""Bunuh Diri""... . Saya tidak ingin spoiler isi cerita selanjutnya.. Buku ini tidak seringan yg saya duga.. Juga tidak seberat yg saya bayangkan.. Saya suka dengan tema kejahatan digital,hal2 yang berbau IT dan hacker/peretas dan bagaimana kejahatan melalui dunia daring dengan cerdas dipaparkan melalui detective tak berlisensi bernama ""N"", Ada beberapa hal yg mungkin bisa sy tebak tapi banyak hal yg membuat sy terkecoh itulah kepiawaian sang penulis dalam meramu cerita sedemikian hebat.. Saya suka sekali dengan karakter ""N"", kecanggihan cara berpikirnya,ketajaman intuisinya dan keabnormalan gaya hidupnya mengingatkan saya pada sesepuh detective ter-phenomenal ""Sherlock Holmes"", Kamu ga akan rugi baca novel dengan 600an halaman walau tanpa ada sisipan romantisasi secara buku ini bergenre mystery thriller tapi buku ini ga akan mengecewakan dan hasilnya dahaga dan rasa laparmu akan terpuaskan setelah mengakhiri buku ini...",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v2.2024112410.956ce72b-58fa-4ae5-a9a2-b3e86bb6df95,Wida Alfisyahrin,https://www.goodreads.com/user/show/165740480-wida-alfisyahrin,5,1732443972183.0,"Buku ini benar-benar layak diberikan bintang 5 sih. Sejujurnya, aku agak sangsi di awal untuk menyelesaikan 626 halaman ini. Apalagi pembangunan ceritanya cukup lama, karena memang semua hal disini sedetail itu dan akan terjawab di akhir cerita. Terjemahannya juga sangat nyaman untuk dibaca. Pokoknya Chan Ho-Kei masuk ke dalam daftar penulis Asia bergenre misteri-thriller kesukaanku. Buku ini pun sangat kompleks dengan menggabungkan misteri, teknologi, dan isu sosial dalam sebuah cerita yang mulus. Sudut pandang buku ini mengikuti kisah 2 orang yang berbeda. Si tokoh utama, Nga-Yee, yang adiknya bunuh diri karena perundungan di dunia daring dan Sze Chung Nam, yang identitasnya masih sangat kabur hingga ke akhir cerita. Kedua tokoh ini tidak bersinggungan satu sama lain sehingga sulit menentukan hubungan akhir dari kisah misteri ini. Untungnya, disini kita dikenalkan pada detektif N, lelaki 40-an yang serampangan tetapi jenius luar biasa dengan moralitas abu-abu. Metode penelitian yang dilakukan oleh N tidak dijelaskan secara gamblang. Kita seakan-akan berada di posisi Nga-Yee yang mengikuti semua langkah kaki N. Jadi, selamat menebak-nebak dan ikut merasakan sensasi penasarannya. Karakter tokoh pun sangat kuat. Keteguhan dan kerentanan Nga-Yee membuatnya mudah untuk disukai, sementara kecerdasan tajam dan ambiguitas moral N membuatnya selalu menarik. Hubungan antara keduanya berkembang secara alami dan sangat mengesankan. Pokoknya setidaknya kalian harus membaca buku ini sekali seumur hidup. Banyak hal yang dibahas sehingga melibatkan emosi pembacanya secara mendalam. Setiap babnya terasa sangat sayang untuk dilewatkan. Akhir ceritanya pun cukup mengejutkan, tetapi memberikan rasa puas tersendiri.",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.8AWI33YfgcZjLNuewljONg,Farra,https://www.goodreads.com/user/show/180687024-farra,4,1757649342383.0,"berawal dari nga yee, seorang gadis yatim piatu yang hidup bareng adek satu-satunya, siuman. sampai suatu hari siuman meningg*l dengan cara bund** . kehidupan nga yee jelas berubah banget apalagi ketika dia sadar kalau adeknya ga bakal lakuin itu tanpa sebab. ditambah sebelum kemati*nnya, siuman sempet dapet kejahatan cyber yang bikin dia terpuruk. ngayee bertekad buat cari siapa dalang dibalik menfess anonim yang sebarin fitnah tanpa bukti ke adeknya. berbekal kepercayaan ke adeknya, nga yee bayar detektif kenalan temennya buat cari tau, tapi ternyata detektif itu ga berhasil pecahin kasus nga yee, dan detektif itu rekomendasiin nga yee buat ke detektif lainnya, namanya N. walaupun awalnya nga yee dapet penolakan mentah-mentah, tapi akhirnya dia berhasil bujuk N supaya ambil kasus nga yee. dari situlah awal mula perjalanan nga yee dan N cari kebenaran dari meningga*nya siuman. N itu detektif paling jago, pokoknya semua detektif dari kepolisian yang mentok sama kasus klien nya, pasti bakal lari ke N buat dapet bantuan. buku ini ada 2 pov yaitu dari nga yee dan juga chung nam, seorang pekerja kantoran yang pastinya bikin pembaca mikir, kayaknya dia pembunuhnya. sebenernya chung nam ini emang ada andil atas kemati*n siuman, tapi itu ga sepenuhnya salah dia, karna ..... kalian harus baca sendiri pokoknya. sebelum baca bukunya, aku liat beberapa review yang bilang kalo buku ini ada PLOT TWIST gede. dan selama bacaa aku nebak2 bangett kira2 apa plot twist nya. dan ternyata semua tebakanku SALAH. pokoknya seru banget, ditambah adanya kemistri terselubung antara nga yee dan N yang bikin pembaca penasaran ada apa antara mereka berdua? ya intinya semacam selingan romance yang DIKIIIIT banget tapi bikin deg2an.",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.yfXHRPqZHd_8HqMMOcNduQ,Natasya,https://www.goodreads.com/user/show/186796720-natasya,5,1769169147787.0,"SUKA BANGET HELPPP????? keunggulan utama adalah phase yang cepat dan jelas banget! (gue apresiasi dulu translatornya, translasiny enak banget dibacaa!) terus sangat tertata rapiiii setiap action dan lucu banget banyak penjelasannya soalnya nga yee segaptek sepolos itu kdg suka kayak ni org polos bener dah. Ngefans juga sm karakter N, beberapa ngestabiloin kalimat dia krn kayak SETUJU WEH. Refleksi kecil dr cerita ini tu salah satunya lo gak pernah bener2 bisa mengenal seseorang, lo ngerasa lo kenal dia paham dia tau dia tapi sebenernya you know nothing, jd kayak jgn kepedean. Nah gue suka sama tahapan penyelidikan dan juga balas dendamnya, yang agak ngeganjel adalah masa sih pembalasan dendam secanggih itu ditujukan ke anak dibawah umur? 😑 ini rasanya kayak sgt lebay? org dewasa seeffort itu bales dendam ke anak2? ya walaopun akhirnya gak tega juga, tp kan si pengide utama kakaknya kagak kena apa2an anjir?? Gue rasa gak gue doang yg kegocek ternyata kknya violet bukan chungnam😑 pdhl kalo itu chungnam, probably pembalasan dendam yang sesungguhnya akan lebih greget secara dia juga predator dan deserve seluruh kehancuran didunia!! tapi since cerita chungnam dan violet ini kepisah, dua kasus terpisah (walau ada irisannya dan ya memang kl dia gak ngelecehin siuman semua gak akan kejadian), ini jadi ganjelan aja buat gue, hampir antiklimaks malah pembalasan dendam ke chungnamnya. Nah, kegocek juga dgn fakta bahwa N adalah szeto? krn gue kira N itu satoshi wkwkwk tapi yauda biarin aja Nah yang lebih kocak sbenernya celetukan2 N itu loh wkwkwkwk kdg kalo ngomelin nga yee tuh lucu 😭🙏🏻 gemes kali ya kalo ada romance tipis, tapi gini juga udh cukup sih, diomel omelin dan dinasehatin mulu udh cukup. OVERALL SANGAT LUVV INI BUKU",1
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.FdnGSzC8aJTCfAc__9DXWw,Andreiya Eliata,https://www.goodreads.com/user/show/33318196-andreiya-eliata,4,1634048369836.0,"Masalahnya bukan di internet, tapi kita (hal 608) Salah satu bacaan terbaik yang ku baca di tahun 2021!! Jujur dipertengahan buku aku cukup merasa bosan karena alurnya yang lambat, dan ku pikir ada beberapa bab yang sepertinya kurang relevan dengan kasus Siu Man. Tetapi di 2 bab terakhir, pikiran ku langsung berubah! Segala prediksi ku saat membaca buku ini benar benar hancur berantakan. Twist nya benar-benar tak terduga! Chan Ho-Kei benar benar cerdas dalam merangkai plot dan susunan bab nya. Yang ku sukai dari buku ini bukan saja tentang menariknya misteri kematian Siu Man, buku ini juga banyak mensisipkan pengetahuan tentang dunia cyber , moral masyarakat modern ini, dan sedikit sejarah Hong Kong. Oleh sebab itu, buku ini sangat relevan sekali dengan kehidupan masyarakat modern sekarang ditengah-tengah perkembangan internet yang pesat. Aku juga banyak belajar tentang sejarah dan kehidupan masyarakat Hong-Kong dari buku ini. Karakter-karakter nya juga sangat menarik. Aku kagum sekali dengan ideologi yang dimiliki N. N benar-benar karakter favoritku! Aku juga suka gaya penerjemahan yang dipakai penerjemah dalam menerjemahkan novel ini. Aku banyak menemukan kosakata baru, dan beberapa kosa kata bahasa Indonesia yang tidak pernah ku dengar sebelumnya, seperti kata sepen, banal, bordes, tetikus, dan salindia. Tapi sayangnya, aku cukup kaget karena banyak menemukan kesalahan ejaan di beberapa kata. Terlebih, ada satu kata dari bahasa asli novel yang lupa untuk dihapus. Tapi diatas semua itu, The Second Sister ini benar-benar menjadi buku misteri favoritku! Aku sangat merekomendasikannya!!",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.zeaKUGNBh2kTX1eb0a7H7w,shimizu,https://www.goodreads.com/user/show/122065964-shimizu,5,1674365755679.0,"Waktu pertama kali baca blurb buku ini udah merasa 'fix' buku ini bagus. Dan ternyata jauhhhh di atas ekspektasi aku alias SUPERRRRR KERENNN! Serius, ini langsung aku jadiin salah satu comfort book aku sepanjang sejarah. ∞/10 deh rating-nya dari aku. Bener-bener semuanya pas, sesuai porsi yang aku minati. Bisa dibilang almost perfect, real. Misterinya, crimes, problems-nya, slight love-hate relationship between Nga-Yee and N, dan buku ini walaupun isinya banyak menyinggung tentang istilah-istilah teknologi komputer sama tentang keresahan masyarakat terutama di jejaring sosial yang sejatinya berat untuk dibahas tapi relate sama kehidupan sosial di zaman sekarang, kerennya bisa dibikin sesederhana mungkin sampe aku baca versi bahasa Indonesia-nya yang lebih dari 620 halaman nggak bikin aku suntuk sama sekali. SUKAAAAA BANGETTT SAMA ALUR, PLOTNYA, SEGALA TWIST-NYA JUGA AMAZED BANGET. Dari pertama-tama mulai baca aja emosi dan imajinasi aku udah direnggut seolah aku ada di dalam ceritanya, seolah aku itu Nga-Yee. Dan selepas mau lembar-lembar terakhir, aku seriusan nggak tega buat ngabisin bukunya huhu, beneran nggak rela keluar dari ceritanya:(. Aku bakalan review buku ini kalo nanti ada tugas sekolah. Bakalan kasih tau ke orang-orang kalo MUST READ THIS BOOK. Amanat dari narasi ataupun dialog di bukunya mudah dicermati sama siapa pun yang baca, dan pastinya berkesan banget. Karakter-karakternya juga nggak kalah keren dan menarik, bikin berharap di dunia nyata ini bisa ketemu orang kayak N dan Nga-Yee, biar bisa belajar banyak dan tukar isi pikiran juga argumen sama mereka. Pokoknyaaa buku ini worth it dan se-keren ituuu!!!!!!&lt;333",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.gV8R50qA1M6X8nVDZy8zcg,Candice,https://www.goodreads.com/user/show/111134753-candice,5,1677031474897.0,"Wow gila sih untuk buku satu ini, aku tidak bisa berkata apa-apa, semua kasus terkumpul menjadi 1 titik, yang aku kira mereka adalah kakak - adik ternyata bukan. diakhir cerita benar-benar plot twist. Siu-Man yang terkena pelecehan seksual, juga kena cyber bullying double kill ya itu, dia juga tidak ada tempat untuk bercerita, kakaknya, Ngayee, sibuk bekerja membanting tulang untuk kehidupan mereka berdua. Yang akhirnya Siu-Man mengkahiri hidupnya dengan cara melompat dari lantai 20 gedung apartemen. Ngayee pun tidak percaya kalo adiknya itu bunuh diri, dan akhirnya dia menyewa seorang detektif dan detektif ini mengenalkan Ngayee kepada si 'N' ya, namanya N karena dia tidak peduli orang mau manggil dia apa, dia hanya minta panggil namanya dengan sebutan N. si hacker yang mau menolong orang dalam kesusahan. Awalnya dia sempat menolak kasus Ngayee, tapi Ngayee keras kepala, tetap mengunjungi si N, dan setelah itu N pun tertarik dengan kasusnya, ternyata di balik itu semua.... aku ga bisa bercerita banyak intinya baca aja sendiri.. hehehe.. Jadi aku menilai buku ini 5/5⭐ keren banget buku ini, aku beli di tahun lalu, baru sempet baca di tahun 2023 ini, dan suka banget sama tulisan Chan Ho kei, dari buku Borrowed aja da suka banget, apalagi buku Second sister ini beuhhh jatuh cinta deh sama karangan Chan Ho kei, semoga ada lagi buku karangan dia yang sudah diterjemahkan, dan juga didalam buku ini ada disebut 2 pengarang dari asal jepang yang saya tau yaitu Minato Kanae dan Keigo Higashino, aku langsung bacanya super duper semangat 45 hahahaha... Pokoknya ga nyesel baca buku ini two thumbs up....",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.-hn3P-9jqfdD1lnpCOsZgQ,abel.,https://www.goodreads.com/user/show/148465561-abel,3,1709285360910.0,"3/5 ‼️🌟 636 halaman yang nemenin aku opname di rs, awal awal itu mulai seru bgt. ngikutin perjalanan detektif N sama nga yee untuk nyari tau siapa dalang pembunuh adiknya nga yee yang tiba tiba bunuh diri, suka sama cara N yang detail banget untuk kasus ini dan cara N ngejelasin istilah istilah IT dalam dunia daring. tapi menurutku selama mecahin kasus siuman ini, terlalu banyak bertele tele terlalu banyak menjelaskan perihal per-ITan kaya terlalu banyak menjelasakn teknologi ini itu, kesannya kek lagi baca buku pelajaran IT wkwk. terus di bagian akhir, aku ngerasa plotnya jadi berantakan. terlalu banyak point yang keluar dari masalah, jadi bikin aku kurang interested sama endingnya malah bikin bosen dan terkesan berlebihan plot twistnya. padahal awal awal sampai pertengan itu lumayan page turner bgt, terus ada bagian yang ngegantung buat aku kaya siapa sebenernya yang ngepost masalah violet pas di perpus? siuman atau kwok tai? karna pas N bilang ini, dia gak ngejelasin lebih lanjut pdahal kan ini juga bagian dari alur masalahnya violet sama siuman... dan yang menurutku cukup bagus juga adalah cara penulis memberi gambaran perihal hidup siuman yang sbenernya, aku juga agak relate sih sama cara dia yang sambat sendirian di akunnya. kaya aku juga ngerti posisi dia dimana gak punya temen cerita lagi, jadi cuman bisa sambat sendirian. dan terakhir, aku bingung sih mau bilng buku ini bagus atau engga. mungkin yang suka genre misteri, detektif, dan kejahatan kaya gini mungkin suka suka aja. tapi bagiku soso, not so memorable for me dengan banyaknya plot twist dibuku tapi seru ko ngikutin perjalanan N dan ngayee untuk cari tau siapa pembunuh siuman sebenernya.",0
https://www.goodreads.com/book/show/52699713-second-sister,kca://review:goodreads/amzn1.gr.review:goodreads.v1.VxYxD_pxZZeMbDlYX-kJ1Q,Faliya,https://www.goodreads.com/user/show/105081081-faliya,4,1712110984250.0,"Buku ini sangat kompleks. Saya serius. Pembulian, bunuh diri, self harm, teknologi, bisnis, saham---perlukah saya membahasnya? Sedikit Romance hihihi. Ceritanya ada kakak beradik, adiknya kena pelecehan seksual dan malah dibuli rame-rame sama netizen. Akhirnya, adiknya bunuh diri. Coba tebak apa yg akan dilakukan kakaknya? Gelar pengajian ❎️ Balas dendam ✅️ Sudah jelas cerita seperti ini mau dibawa kearah mana. Tapi yang belum jelas adalah, bagaimana cara kakaknya balas dendam? Disitulah, intrik yang sangat seru terjadi. Jika anda orang yang suka hal-hal yang berkaitan dengan teknologi, dayumm ini adalah bacaan yang tepat. Jika tidak suka, saya yakin anda pasti bosan dan pusing. Seperti saya, ""Jadi ini mereka sedang ngomongin apasih?"" Setiap muncul percakapan tentang teknologi. Tapi tenang, perlahan anda akan paham apa yang ingin disampaikan penulis-mengapa membahas teknologi dan bahkan bisnis dalam hal pengusutan pembulian internet. Dan saat sudah menemukan keterkaitannya, anda akan puas. Seperti mendengar ledakan kembang api. Banyak sekali plot twistnya. Satu? Dua? Tidak sesimpel itu. Ini kompleks, buku ini kompleks betul. Jujur saja ya, jujur nih. Saya membaca buku ini tidaklah karena blurb nya yang menarik atau apalah. Saya membaca buku ini karena cuitan X ini : (Sudah gila memang 😼✊️) Dan saya hampir gila sampai pertengahan halaman karena sama sekali tidak menemukan letak romantisnya antara Karakter utama. Malah novel ini menyinggung percintaan sesama jenis yang buat sama mual (hanya sekilas, tidak eksplisit) TAPI, ternyata ada. Dibagian halaman akhir-akhir. Saya gemas dan cekikikan sendiri jika ingat. Hehehehehe. Berkat rasa gemas itu, ratingnya jadi lumayanlah. Buku ini rasanya nano-nano sekali.",0
